Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
48,1,55819.0,1,42.2,1,1,7,2,1,3.0,0,0,0
63,0,84287.0,2,87.7,2,1,5,16,0,1.0,0,1,0
37,0,95899.0,2,44.4,3,2,3,18,0,1.0,1,0,0
41,1,52805.0,1,81.8,1,2,7,6,0,4.0,1,0,0
56,0,88307.0,2,75.7,1,1,5,12,1,4.0,1,0,0
52,1,124395.0,2,77.7,4,2,10,18,0,3.0,1,0,0
51,1,91347.0,1,29.9,1,2,0,6,1,2.0,1,0,1
35,0,95197.0,0,32.4,1,1,1,2,1,1.0,1,0,0
49,0,102462.0,2,5.0,1,2,12,18,1,3.0,0,0,0
61,0,92230.0,2,69.1,2,2,14,5,1,5.0,0,0,0
28,0,121044.0,2,78.2,1,0,8,4,0,1.0,1,2,0
55,1,63471.0,2,32.6,1,0,6,13,0,3.0,0,0,0
31,0,97089.0,2,29.4,3,2,7,18,0,5.0,0,0,0
45,1,103547.0,1,44.0,3,2,7,7,1,5.0,1,0,1
53,1,77337.0,0,5.0,1,1,0,3,1,5.0,1,0,1
31,1,93031.0,1,35.3,2,3,5,4,1,4.0,0,0,0
27,0,83947.0,1,29.7,2,2,0,5,1,5.0,1,0,1
41,1,119109.0,2,42.9,2,1,3,17,1,3.0,1,0,0
44,1,84055.0,2,33.2,3,3,10,6,0,5.0,1,0,0
46,0,83172.0,1,78.7,1,2,3,2,1,2.0,1,0,0
65,1,51344.0,1,23.6,3,0,5,7,0,1.0,0,1,0
29,1,58476.0,2,39.7,1,2,2,7,0,1.0,0,1,0
38,0,99314.0,2,82.7,2,1,10,15,0,5.0,1,1,1
68,0,33996.0,1,47.2,1,1,2,5,1,4.0,0,0,0
43,1,100095.0,1,21.1,1,1,5,9,0,2.0,0,0,0
47,0,30000.0,2,5.0,2,1,3,19,0,2.0,1,0,0
62,0,40287.0,1,32.4,1,1,5,7,1,5.0,0,0,0
63,1,82079.0,0,12.0,3,2,2,3,1,4.0,0,0,0
52,1,103735.0,1,92.3,2,2,3,5,1,3.0,0,0,0
64,0,137505.0,1,5.0,1,0,0,5,1,3.0,0,0,0
37,0,82072.0,1,27.2,1,2,1,8,1,2.0,1,0,0
41,0,143032.0,1,22.9,2,2,3,7,1,2.0,1,0,0
42,0,74693.0,0,46.0,3,1,1,3,1,3.0,1,0,0
60,0,79923.0,0,46.5,1,2,0,2,1,5.0,0,0,0
41,1,104437.0,1,49.3,2,0,2,8,0,1.0,1,0,0
55,1,104309.0,1,77.1,2,1,4,2,1,5.0,1,0,1
27,0,95924.0,0,5.6,2,3,0,3,1,4.0,1,0,0
63,1,84770.0,2,34.0,2,2,5,6,1,5.0,1,0,1
55,0,62434.0,0,50.0,2,0,2,1,1,3.0,1,0,0
46,0,85586.0,2,56.0,1,3,9,3,0,2.0,1,0,0
52,1,165617.0,2,18.0,2,3,10,6,0,5.0,1,0,1
59,0,96643.0,0,20.3,3,2,2,2,1,2.0,1,0,0
36,0,148216.0,2,77.5,3,1,7,19,1,3.0,1,0,0
27,0,118364.0,0,68.1,2,1,0,0,1,5.0,0,1,0
68,1,159939.0,2,28.6,1,2,14,8,1,5.0,1,0,1
43,1,56549.0,2,90.7,1,1,10,11,0,2.0,0,1,0
27,1,128821.0,1,71.9,3,2,0,6,1,3.0,1,0,1
43,0,113905.0,2,15.8,2,1,10,14,0,4.0,0,0,1
48,0,30000.0,1,79.3,2,2,5,2,1,5.0,1,0,0
59,2,111875.0,1,63.0,2,3,7,4,1,3.0,1,0,1
38,1,63508.0,2,33.7,3,1,9,5,0,3.0,1,0,0
50,1,67622.0,1,47.0,1,1,1,4,1,3.0,0,0,0
62,0,76812.0,2,22.5,1,0,8,8,1,2.0,1,0,0
58,1,38836.0,2,41.5,2,0,7,18,0,5.0,1,0,0
40,0,94074.0,2,58.3,2,1,3,11,1,2.0,1,0,0
58,1,96058.0,2,56.4,1,0,13,17,0,4.0,1,0,1
29,0,110968.0,2,30.4,1,1,14,10,1,2.0,1,0,0
41,0,30000.0,1,64.5,1,1,4,9,1,3.0,1,0,0
34,1,30000.0,2,21.6,1,2,9,3,1,3.0,0,0,0
64,1,94810.0,1,5.8,2,2,2,7,1,5.0,1,0,1
31,0,61487.0,1,61.0,1,0,0,1,1,2.0,0,0,0
26,0,96195.0,0,13.1,1,2,0,0,1,4.0,1,0,1
63,0,32897.0,0,41.4,1,1,0,3,1,2.0,1,0,0
46,0,91200.0,2,16.4,1,1,14,11,0,2.0,0,0,0
40,1,69951.0,0,39.5,2,0,1,0,1,2.0,1,0,0
44,0,69806.0,2,41.150000000000006,1,2,6,18,1,3.0,1,0,0
34,0,145275.0,2,13.8,4,1,3,4,0,1.0,0,0,0
57,1,103088.0,2,10.4,4,2,13,18,0,3.0,0,0,0
53,1,30000.0,1,42.4,1,1,5,4,1,2.0,1,0,0
50,1,84758.0,1,74.1,1,2,0,2,1,5.0,1,0,1
40,0,46794.0,1,55.1,3,1,7,3,1,1.0,1,0,0
43,1,84870.0,2,25.0,2,2,14,15,1,3.0,1,0,0
29,1,82258.0,1,39.0,1,2,5,3,1,2.0,0,0,0
36,1,74861.0,1,54.9,1,3,7,6,1,3.0,1,0,0
25,1,30000.0,2,5.0,1,2,10,17,0,3.0,1,0,0
28,0,84394.0,1,19.4,2,1,4,7,1,2.0,0,0,0
50,0,84758.0,2,27.5,1,3,14,16,1,1.0,1,0,0
38,1,104576.0,2,22.3,2,0,7,13,0,3.0,0,1,0
65,1,141293.0,2,63.0,1,1,5,15,0,2.0,0,0,0
34,0,97995.0,2,21.3,1,3,10,16,0,2.0,1,0,0
42,0,88641.0,2,45.0,1,1,14,4,0,4.0,0,0,0
52,0,62608.0,1,29.2,1,1,2,1,0,1.0,0,0,0
40,1,99638.0,2,43.3,1,1,7,17,0,5.0,1,0,1
61,0,80048.0,1,49.0,2,0,1,6,1,1.0,0,0,0
54,0,87208.0,1,57.2,3,0,2,5,1,1.0,0,0,0
48,1,150159.0,1,51.3,3,2,3,8,1,1.0,0,0,0
42,1,101024.0,0,75.3,1,2,0,0,1,4.0,0,0,0
66,0,122099.0,2,55.5,3,1,5,12,1,1.0,1,0,0
48,1,33330.0,1,25.4,2,1,5,9,0,2.0,1,1,0
55,1,45129.0,1,6.6,4,1,0,8,0,2.0,0,0,0
57,1,64441.0,1,47.9,1,2,7,9,1,4.0,1,0,0
36,0,51130.0,0,10.9,1,1,1,1,1,1.0,1,0,0
58,2,61171.0,2,81.4,2,2,4,14,0,4.0,0,1,0
54,1,30000.0,1,49.3,2,2,2,2,1,5.0,0,0,0
41,1,43893.0,1,41.5,2,0,3,5,0,4.0,1,1,0
29,0,121580.0,2,26.7,2,1,14,3,0,2.0,0,0,0
68,0,63719.0,1,49.5,2,1,5,7,1,2.0,0,0,0
44,0,44419.0,0,43.1,1,1,2,2,1,3.0,0,0,0
46,1,158394.0,2,27.4,2,1,14,7,0,5.0,1,0,1
52,0,60848.0,2,43.7,1,2,9,17,0,2.0,0,0,0
38,0,88703.0,0,47.2,2,2,1,3,1,2.0,1,0,0
46,1,74399.0,2,36.4,2,2,12,5,0,5.0,0,0,0
64,0,61819.0,1,37.8,1,2,7,2,1,1.0,1,0,0
65,0,112750.0,1,21.3,2,2,4,8,1,3.0,1,0,0
62,1,54931.0,2,41.2,1,2,7,19,1,2.0,0,0,0
56,0,90968.0,2,5.0,1,1,3,8,0,2.0,1,0,0
68,1,30000.0,2,43.1,2,1,5,19,0,1.0,1,0,0
42,1,128495.0,2,67.3,1,3,10,7,1,4.0,1,0,1
68,1,58857.0,1,28.0,2,1,4,6,1,5.0,1,0,1
52,1,76157.0,0,69.0,2,1,2,2,1,5.0,1,0,1
38,0,96366.0,2,5.0,1,2,5,13,0,2.0,0,0,0
28,1,36345.0,2,24.2,4,1,10,4,0,1.0,1,1,0
60,0,135104.0,1,41.0,1,2,2,9,1,3.0,1,0,1
51,1,41697.0,2,81.1,2,2,12,13,0,5.0,1,0,1
29,0,80546.0,1,56.0,3,3,7,2,0,2.0,0,1,0
68,0,39651.0,1,36.6,4,3,0,9,1,5.0,1,0,0
44,0,86505.0,1,56.5,1,1,1,7,1,4.0,1,0,1
69,1,54989.0,2,27.2,1,2,5,7,1,2.0,1,0,0
42,1,64158.0,2,5.0,3,1,2,3,0,5.0,1,1,0
52,1,30000.0,2,17.0,2,2,12,14,0,4.0,0,0,0
38,1,66808.0,1,36.7,2,2,7,8,1,4.0,0,0,0
59,0,79694.0,2,9.4,1,3,9,14,1,2.0,0,0,0
45,1,71701.0,1,41.6,3,0,2,3,0,5.0,1,0,0
34,1,154146.0,1,74.1,1,2,6,1,0,5.0,0,1,0
69,1,86347.0,1,26.6,3,2,2,8,1,1.0,1,0,0
55,1,116801.0,2,66.9,3,1,10,19,0,3.0,0,0,0
65,1,112406.0,1,34.3,3,2,5,2,1,1.0,0,0,0
49,1,51878.0,2,19.0,1,1,13,18,1,2.0,0,0,0
53,1,55606.0,1,5.0,1,2,7,1,1,1.0,1,0,0
51,0,99223.0,2,5.0,1,2,14,11,0,3.0,1,0,1
51,0,30000.0,2,61.8,2,3,2,5,0,1.0,1,0,0
33,0,110263.0,1,68.9,2,2,7,7,0,4.0,0,1,0
64,1,117126.0,1,59.1,2,2,0,1,1,4.0,0,0,0
48,1,96404.0,0,15.7,2,2,0,3,1,4.0,1,0,1
62,1,117377.0,2,28.5,2,1,11,8,0,3.0,1,0,0
65,0,115685.0,1,47.8,4,1,6,5,1,4.0,1,0,0
35,1,103032.0,0,45.6,1,3,2,2,1,1.0,0,0,0
36,0,84906.0,2,24.5,3,1,6,4,0,5.0,1,0,1
45,0,100929.0,2,44.0,2,0,8,6,0,1.0,1,0,0
48,0,90150.0,1,45.1,1,3,7,3,1,2.0,1,0,0
31,0,102728.0,2,50.8,1,2,8,14,1,4.0,1,0,1
61,1,100662.0,1,32.4,1,2,6,5,0,3.0,1,0,1
64,0,90336.0,2,41.2,1,1,8,5,0,5.0,0,1,0
49,1,44214.0,2,63.8,2,1,10,10,1,2.0,1,0,0
43,1,174000.0,1,37.0,1,0,3,9,0,4.0,1,0,1
62,0,116365.0,1,32.0,1,2,5,8,1,2.0,1,0,0
49,0,97612.0,2,78.5,1,1,5,12,0,4.0,0,0,0
41,0,81417.0,2,37.1,1,2,10,19,1,5.0,1,0,1
49,1,57069.0,1,46.0,3,0,5,3,0,4.0,0,1,0
50,0,40030.0,0,71.7,3,1,0,2,1,1.0,0,0,0
30,0,149950.0,2,23.9,2,2,14,11,0,2.0,1,0,0
28,1,46901.0,2,7.3,2,2,13,17,0,3.0,1,0,0
59,1,84906.0,2,106.0,3,2,4,19,1,2.0,0,0,0
39,0,102893.0,1,27.9,1,2,6,3,0,2.0,0,0,0
55,0,124686.0,1,29.3,2,0,2,1,1,5.0,1,0,1
66,0,79855.0,2,16.9,2,2,7,12,0,3.0,1,0,0
61,0,107936.0,1,53.6,2,2,1,5,1,1.0,0,0,0
41,1,163958.0,2,55.6,2,2,3,4,0,3.0,1,1,0
32,1,106610.0,0,53.3,1,2,0,1,1,2.0,1,0,0
45,0,67284.0,1,62.6,2,2,0,3,1,3.0,0,0,0
52,0,163545.0,2,60.8,2,1,11,13,0,1.0,1,0,0
64,0,100712.0,1,24.4,2,2,2,1,1,1.0,0,0,0
45,0,92136.0,1,79.5,2,1,3,5,1,1.0,0,0,0
44,1,52122.0,2,56.5,2,0,11,18,1,1.0,1,0,0
39,0,70705.0,2,62.0,2,2,6,19,0,3.0,1,0,0
47,0,84979.0,2,5.0,3,1,3,12,1,3.0,1,0,1
58,0,71784.0,2,63.7,4,3,9,14,0,1.0,1,0,0
28,1,71861.0,2,50.9,2,2,5,10,0,5.0,1,1,0
37,1,78405.0,1,50.8,1,3,1,8,1,1.0,1,0,0
34,0,115576.0,2,52.8,1,1,7,12,1,3.0,1,0,1
46,0,136715.0,1,38.4,1,1,2,9,1,3.0,0,0,0
63,2,79964.0,2,32.4,1,2,10,3,1,2.0,1,0,0
32,0,96658.0,2,85.3,1,3,9,16,0,1.0,1,1,0
37,1,30000.0,2,6.3,3,2,11,14,0,2.0,1,0,0
38,0,30000.0,0,62.0,1,2,2,0,1,1.0,1,0,0
27,0,82017.0,2,80.0,3,1,6,17,0,3.0,1,0,0
31,1,58566.0,2,106.0,3,2,2,10,0,2.0,1,2,0
63,0,95718.0,2,46.3,1,2,9,19,0,5.0,1,0,0
49,0,85662.0,0,5.0,2,0,0,1,1,4.0,0,0,0
52,0,104353.0,2,45.5,3,1,2,17,0,2.0,0,0,0
29,1,101001.0,1,84.2,3,0,5,6,1,3.0,0,0,0
67,1,129297.0,2,7.5,3,2,6,16,0,5.0,1,0,1
48,1,124835.0,2,17.7,2,0,10,18,1,2.0,0,0,0
35,1,63190.0,2,27.9,3,2,6,10,1,4.0,1,0,1
66,1,91783.0,2,50.4,1,2,8,19,0,2.0,0,0,0
42,0,91019.0,2,51.9,2,0,9,7,1,1.0,1,0,0
32,1,30000.0,1,68.2,2,2,0,7,1,4.0,0,0,0
49,0,80807.0,2,34.3,1,2,2,17,1,1.0,1,0,0
42,0,77350.0,2,73.9,2,3,14,19,0,5.0,0,0,0
68,1,118904.0,1,20.2,1,1,3,7,1,5.0,0,0,0
50,0,36554.0,2,87.6,1,3,7,5,0,5.0,1,1,0
32,1,93872.0,1,64.8,2,1,5,9,1,1.0,1,0,0
66,1,125038.0,1,72.3,1,2,7,1,1,2.0,0,0,0
41,0,52417.0,1,38.0,2,1,4,4,1,4.0,1,0,0
67,1,91211.0,2,52.1,1,3,14,18,1,2.0,0,0,0
36,1,136057.0,2,39.6,1,2,9,16,1,1.0,0,0,0
50,0,87643.0,2,10.8,3,1,6,11,0,5.0,1,1,1
46,0,60318.0,2,77.2,2,2,10,12,0,5.0,1,0,0
35,1,69765.0,2,106.0,4,0,7,9,1,1.0,1,0,0
31,1,72488.0,2,20.6,4,1,4,7,1,1.0,0,0,0
50,0,92312.0,1,33.9,1,1,5,6,1,1.0,1,0,0
45,0,63694.0,2,65.2,2,3,8,18,1,2.0,1,0,0
50,0,92573.0,2,33.6,1,2,3,12,1,3.0,1,0,1
29,0,99114.0,0,9.3,1,2,2,2,1,1.0,1,0,0
49,0,103348.0,0,65.2,1,1,1,2,1,1.0,0,1,0
64,0,48035.0,1,51.2,1,0,6,3,1,3.0,0,0,0
36,0,92492.0,1,48.9,2,1,6,5,1,2.0,1,0,0
38,0,32642.0,2,53.3,3,1,10,7,0,2.0,0,0,0
62,1,95717.0,2,42.1,1,1,7,8,0,3.0,1,0,1
68,2,165361.0,1,35.3,1,0,6,8,1,3.0,1,0,0
41,0,64411.0,2,61.4,1,1,12,3,0,3.0,1,1,0
43,0,80325.0,1,52.4,2,0,5,9,1,4.0,1,0,0
25,1,74793.0,2,29.0,2,2,8,6,0,3.0,0,1,0
43,1,115141.0,2,5.0,3,1,2,3,0,4.0,0,0,0
36,1,45398.0,2,34.2,4,0,3,6,0,1.0,1,1,0
25,1,64804.0,2,5.0,1,1,8,13,0,3.0,1,0,0
69,1,34258.0,2,50.0,2,2,4,3,0,5.0,1,1,0
41,0,131360.0,0,47.1,2,2,1,3,1,1.0,1,0,0
44,0,159929.0,0,22.2,3,1,0,3,1,3.0,1,0,1
40,1,66265.0,0,5.0,2,1,1,1,1,2.0,0,0,0
45,1,42364.0,1,50.6,2,0,2,5,1,5.0,1,0,0
54,0,52358.0,0,52.8,2,1,2,0,1,3.0,1,0,0
61,0,43560.0,0,61.8,2,2,2,3,0,4.0,1,1,0
44,0,45799.0,0,5.0,2,2,2,2,1,2.0,1,0,0
63,1,111441.0,1,17.9,1,3,2,7,0,4.0,1,1,1
32,0,69968.0,2,32.8,2,1,5,9,0,5.0,0,0,0
59,0,72047.0,2,13.8,1,2,6,17,1,1.0,1,0,0
62,0,98598.0,1,30.8,1,1,3,1,1,3.0,0,0,0
65,0,88365.0,2,11.9,1,1,3,11,0,4.0,0,0,0
29,1,57558.0,2,49.8,2,0,14,5,1,3.0,1,0,0
60,0,108763.0,0,40.8,1,1,2,2,1,4.0,1,0,1
49,0,71057.0,2,8.6,2,2,14,15,0,1.0,0,0,0
50,1,105046.0,1,14.4,1,2,5,6,1,2.0,0,0,0
59,0,114268.0,0,64.2,1,1,0,1,1,4.0,1,0,1
32,1,132969.0,0,50.6,2,0,0,0,1,4.0,1,0,0
25,1,143054.0,2,61.9,1,0,10,10,0,3.0,1,0,0
69,0,87083.0,2,27.8,2,1,11,7,1,5.0,0,0,0
50,1,114010.0,0,56.9,2,0,1,2,1,3.0,1,0,0
39,0,62134.0,2,82.8,1,2,4,5,0,5.0,1,1,0
31,1,103706.0,2,22.3,2,1,8,18,1,4.0,0,0,0
37,1,48026.0,1,22.6,2,2,7,2,0,3.0,0,2,0
43,0,30000.0,1,13.0,1,1,2,2,0,1.0,1,1,0
49,1,101413.0,1,69.9,3,2,7,7,1,1.0,0,0,0
57,1,100740.0,2,7.0,2,1,10,18,1,4.0,0,0,1
54,2,105293.0,1,15.1,1,2,3,4,1,1.0,0,0,0
29,0,73479.0,0,57.8,3,2,0,0,1,5.0,0,0,0
31,1,135625.0,2,31.0,2,2,10,4,1,4.0,1,0,1
67,0,94664.0,2,10.6,1,1,8,8,1,2.0,1,0,0
28,0,94724.0,1,53.9,3,0,2,6,1,5.0,0,0,0
49,1,87808.0,2,58.1,4,0,7,3,0,5.0,1,1,0
60,0,145644.0,2,60.3,1,2,6,4,1,5.0,1,0,1
25,1,80108.0,0,29.4,4,0,0,2,1,3.0,1,0,0
28,0,35771.0,2,61.4,2,0,14,7,0,3.0,0,0,0
54,0,30000.0,0,5.0,1,2,0,0,1,4.0,0,0,0
40,0,112404.0,2,32.2,2,0,13,13,0,3.0,1,0,0
33,1,30000.0,2,59.9,1,2,12,6,1,3.0,0,0,0
29,0,87626.0,2,64.6,3,2,11,13,0,4.0,0,1,0
52,1,104685.0,2,26.3,3,1,5,9,1,3.0,1,0,0
41,1,121791.0,1,51.5,1,1,2,3,1,1.0,1,0,0
44,0,84555.0,2,65.0,4,2,6,15,0,2.0,1,1,0
36,0,59647.0,2,13.1,1,2,9,12,0,5.0,1,0,1
69,0,81952.0,2,59.8,2,1,3,9,0,2.0,1,0,0
31,0,90411.0,0,31.8,1,1,1,2,1,1.0,0,0,0
59,0,51663.0,0,69.7,2,0,0,0,0,3.0,0,2,0
64,1,46945.0,2,5.0,1,1,8,3,0,3.0,1,1,0
32,0,84287.0,1,57.3,2,2,5,8,1,2.0,1,0,0
51,0,48967.0,1,60.4,2,2,0,3,1,1.0,0,0,0
52,0,78879.0,2,75.9,1,0,12,14,1,4.0,1,0,0
50,1,135852.0,2,23.5,1,2,12,4,0,1.0,0,0,0
25,1,82911.0,0,26.3,2,0,2,2,1,2.0,1,0,0
47,0,30000.0,1,48.8,2,2,2,7,1,3.0,1,0,1
64,1,148825.0,2,14.1,2,1,14,6,0,3.0,0,0,0
39,0,67665.0,2,21.3,4,0,9,6,0,3.0,0,0,0
52,1,90740.0,2,50.6,2,0,5,12,1,2.0,0,0,0
35,1,115671.0,0,51.9,2,1,2,3,1,5.0,1,0,1
48,1,125145.0,0,41.0,4,1,1,2,1,1.0,1,0,0
67,1,146613.0,2,38.95,3,1,6,15,0,3.0,1,0,0
51,1,61967.0,2,18.5,3,2,5,9,0,1.0,0,0,0
29,1,92744.0,2,60.3,3,2,12,8,0,3.0,0,0,0
27,1,96715.0,1,74.0,1,2,2,7,0,2.0,1,2,0
68,1,108831.0,2,55.9,3,1,4,13,1,3.0,1,0,0
45,1,63736.0,2,63.2,2,2,13,12,1,4.0,0,0,0
67,0,64557.0,0,26.4,2,1,1,2,1,4.0,1,0,0
55,1,54607.0,0,36.7,2,3,2,0,1,3.0,1,0,1
40,0,96300.0,1,50.5,2,2,1,4,1,2.0,1,0,0
34,1,69691.0,2,47.4,1,1,2,19,0,4.0,0,0,0
39,1,83023.0,0,9.2,4,1,0,0,1,4.0,0,0,0
53,1,127476.0,2,46.5,2,2,13,16,0,5.0,0,0,0
50,1,42736.0,1,59.4,3,2,0,3,1,5.0,1,0,0
59,0,78391.0,2,106.0,2,1,3,5,0,5.0,1,1,1
54,0,106163.0,2,37.1,2,2,2,10,1,5.0,0,0,0
66,0,85052.0,2,24.4,2,1,6,11,0,1.0,0,0,0
46,1,105917.0,1,47.5,2,1,2,5,1,3.0,1,0,1
49,1,75216.0,2,73.0,2,1,11,16,1,5.0,1,0,1
63,0,71065.0,1,59.0,2,0,2,8,1,4.0,0,0,0
27,1,142551.0,2,27.0,1,1,12,10,0,1.0,1,0,1
47,1,70712.0,1,74.4,2,2,1,5,1,5.0,1,0,0
45,0,84287.0,1,27.5,2,2,4,2,1,5.0,1,0,1
50,1,60387.0,2,79.4,1,1,11,10,1,4.0,0,0,0
27,1,109194.0,2,37.2,1,1,12,8,0,4.0,1,0,1
27,1,89018.0,1,97.4,1,1,2,4,1,3.0,0,1,0
56,1,98583.0,2,31.0,1,2,6,15,0,4.0,0,1,0
53,1,91414.0,2,62.7,1,2,7,17,1,5.0,1,0,1
46,1,129909.0,1,50.5,1,2,6,1,1,3.0,1,0,1
60,1,124067.0,0,37.2,2,1,1,1,1,4.0,1,0,1
30,0,128676.0,2,48.0,2,3,8,19,1,3.0,1,0,0
67,0,74766.0,2,37.7,2,2,6,16,0,3.0,1,0,0
43,1,125372.0,2,26.2,2,0,9,9,0,4.0,0,1,0
36,0,89096.0,1,16.6,3,2,5,7,1,2.0,1,0,0
47,0,99586.0,1,5.0,4,1,7,9,1,4.0,1,0,0
66,0,89267.0,2,16.1,2,1,12,12,0,1.0,0,0,0
59,1,30000.0,2,77.0,2,2,8,3,0,2.0,0,1,0
33,0,100710.0,2,13.8,1,1,7,17,0,4.0,0,0,0
34,1,30000.0,2,60.1,2,1,3,17,0,4.0,1,1,0
56,1,106276.0,0,41.2,1,2,0,3,1,4.0,0,0,0
57,0,143025.0,2,5.0,2,2,9,8,0,3.0,1,0,1
65,0,70189.0,2,68.5,2,1,11,13,0,1.0,0,0,0
29,0,115447.0,1,67.8,4,2,1,8,0,3.0,1,1,0
61,1,85833.0,0,62.8,2,2,0,3,1,4.0,1,0,0
59,1,30000.0,0,36.5,1,1,1,2,1,2.0,1,0,0
67,1,115325.0,0,56.5,1,2,1,2,1,5.0,0,0,1
59,1,78840.0,1,5.0,1,1,0,7,1,1.0,0,0,0
67,0,84535.0,1,67.7,1,2,4,8,1,3.0,1,0,0
42,1,143524.0,1,10.1,3,2,0,9,1,5.0,1,0,0
33,0,81264.0,0,62.8,1,2,0,0,1,5.0,1,0,1
61,0,100480.0,1,81.9,2,1,4,5,1,2.0,1,0,1
56,0,160553.0,2,5.0,1,1,4,3,1,3.0,0,0,0
44,1,30000.0,2,77.2,2,1,7,8,0,3.0,1,1,0
38,1,116212.0,1,31.7,1,2,1,4,1,4.0,1,0,1
60,1,57865.0,2,37.2,2,0,6,8,1,5.0,1,0,1
39,0,142385.0,2,25.9,1,1,10,8,1,1.0,1,0,1
31,0,70492.0,2,57.7,2,1,14,8,0,5.0,0,0,0
68,0,107091.0,2,41.6,2,2,12,5,0,2.0,1,1,0
69,0,130680.0,1,49.7,4,1,3,8,1,4.0,1,0,1
49,1,76862.0,1,50.4,1,1,6,1,1,1.0,1,0,0
56,1,105005.0,0,72.3,1,2,2,2,1,1.0,1,0,0
34,0,115005.0,0,96.6,2,2,1,0,0,1.0,0,2,0
56,2,98809.0,2,33.0,3,2,2,13,1,4.0,0,0,0
37,1,124192.0,2,26.9,1,1,4,12,1,3.0,0,0,0
36,0,92180.0,2,23.3,3,1,4,12,1,1.0,0,0,0
50,0,44559.0,2,24.2,1,2,13,13,0,1.0,0,0,0
46,0,38250.0,1,21.0,2,2,3,2,0,2.0,1,0,0
46,1,33790.0,1,46.5,1,2,5,7,1,4.0,1,0,0
38,1,30853.0,2,40.849999999999994,2,1,8,11,1,1.0,1,0,0
29,0,113935.0,1,30.2,3,2,2,6,1,1.0,1,0,0
44,0,84287.0,1,35.4,2,2,5,6,1,1.0,1,0,0
27,1,105955.0,2,71.2,1,2,5,8,0,3.0,1,1,0
31,1,86137.0,1,11.8,2,1,2,3,0,5.0,1,0,1
34,1,86418.0,2,18.6,1,0,8,7,0,4.0,0,1,0
52,0,142796.0,1,42.5,1,1,6,8,1,3.0,0,0,0
60,1,78168.0,0,57.7,3,0,0,0,1,2.0,1,0,0
58,1,41635.0,2,39.3,2,2,14,12,0,4.0,1,0,1
67,0,83086.0,0,76.2,1,1,1,3,0,5.0,0,1,0
58,0,102030.0,2,30.9,3,2,3,9,0,4.0,1,1,0
54,1,107852.0,2,69.6,1,3,3,17,1,2.0,0,0,0
64,1,63194.0,1,32.0,1,3,5,3,1,3.0,1,0,1
25,1,88616.0,2,22.5,3,2,11,9,0,5.0,1,1,0
66,0,61337.0,1,16.1,1,0,0,1,0,4.0,1,1,0
26,0,88726.0,2,64.4,1,0,8,3,1,3.0,1,0,1
42,1,133964.0,0,77.2,2,2,1,1,1,1.0,1,0,0
32,1,166791.0,2,5.0,1,2,13,4,0,2.0,1,0,0
68,0,64488.0,0,91.4,2,2,2,0,1,3.0,1,1,0
26,1,74923.0,1,5.0,1,2,2,6,1,3.0,1,0,1
48,1,84205.0,2,31.3,2,0,5,17,1,5.0,1,0,1
65,1,57948.0,1,11.2,2,1,2,8,1,2.0,1,0,0
41,2,44021.0,2,36.1,1,2,8,11,0,5.0,1,0,0
51,1,110516.0,2,60.9,2,3,9,11,1,3.0,1,0,1
62,1,119658.0,1,47.3,3,2,5,3,0,5.0,1,0,1
59,0,86664.0,2,8.5,1,1,9,16,0,3.0,1,0,1
28,1,55313.0,2,42.6,3,2,13,13,0,2.0,0,0,0
38,2,41432.0,2,29.2,1,3,9,4,0,3.0,1,0,1
45,1,99265.0,2,5.0,4,2,14,4,0,3.0,1,0,0
25,1,69235.0,0,40.4,1,2,2,3,1,5.0,1,0,0
62,0,50983.0,1,32.1,3,1,1,7,0,3.0,0,1,0
54,0,74056.0,2,29.5,3,2,7,15,0,2.0,0,0,0
50,1,84758.0,1,35.6,1,2,6,7,1,4.0,1,0,1
42,1,132822.0,1,59.8,1,1,7,7,1,5.0,0,0,0
47,0,154839.0,2,57.7,1,2,7,7,0,3.0,1,1,0
68,0,97077.0,1,71.8,1,2,0,1,1,1.0,1,1,0
64,1,119928.0,1,48.1,1,2,5,3,0,5.0,0,0,0
56,2,98424.0,2,62.2,2,1,9,12,0,5.0,0,0,1
60,2,79150.0,1,21.3,2,1,1,1,1,4.0,0,0,0
68,1,73311.0,2,76.0,1,2,8,16,0,3.0,1,1,0
44,1,55805.0,2,12.6,2,1,6,7,1,5.0,1,0,1
32,1,141034.0,2,33.5,1,3,3,16,1,5.0,0,0,1
33,1,32791.0,1,24.9,1,0,2,1,0,5.0,1,1,0
36,2,68598.0,2,49.7,2,2,2,9,0,3.0,0,0,0
51,0,89340.0,0,37.25,2,2,0,1,0,5.0,0,1,0
61,1,73536.0,0,30.6,1,2,2,0,1,1.0,1,0,0
27,0,84287.0,0,47.1,2,3,0,3,0,5.0,1,1,1
41,1,105025.0,1,28.0,1,1,3,7,1,5.0,0,0,0
25,1,119512.0,1,27.3,2,1,5,7,1,5.0,1,0,1
33,1,132284.0,2,43.4,1,1,13,8,0,5.0,1,0,1
40,0,86077.0,2,27.5,2,2,8,9,0,3.0,0,0,0
26,1,66522.0,1,57.2,1,3,3,8,1,1.0,1,0,0
