Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
47,Male,70712.0,Suburban,74.4,2,Sedan,1,5,Yes,5.0,Yes,Low,No
45,Female,84287.0,Suburban,27.5,2,Sedan,4,2,Yes,5.0,Yes,Low,Yes
50,Male,60387.0,Urban,79.4,1,SUV,11,10,Yes,4.0,No,Low,No
27,Male,109194.0,Urban,37.2,1,SUV,12,8,No,4.0,Yes,Low,Yes
27,Male,89018.0,Suburban,97.4,1,SUV,2,4,Yes,3.0,No,Medium,No
56,Male,98583.0,Urban,31.0,1,Sedan,6,15,No,4.0,No,Medium,No
53,Male,91414.0,Urban,62.7,1,Sedan,7,17,Yes,5.0,Yes,Low,Yes
46,Male,129909.0,Suburban,50.5,1,Sedan,6,1,Yes,3.0,Yes,Low,Yes
60,Male,124067.0,Rural,37.2,2,SUV,1,1,Yes,4.0,Yes,Low,Yes
30,Female,128676.0,Urban,48.0,2,Truck,8,19,Yes,3.0,Yes,Low,No
67,Female,74766.0,Urban,37.7,2,Sedan,6,16,No,3.0,Yes,Low,No
43,Male,125372.0,Urban,26.2,2,Hatchback,9,9,No,4.0,No,Medium,No
36,Female,89096.0,Suburban,16.6,3,Sedan,5,7,Yes,2.0,Yes,Low,No
47,Female,99586.0,Suburban,5.0,4,SUV,7,9,Yes,4.0,Yes,Low,No
66,Female,89267.0,Urban,16.1,2,SUV,12,12,No,1.0,No,Low,No
59,Male,30000.0,Urban,77.0,2,Sedan,8,3,No,2.0,No,Medium,No
33,Female,100710.0,Urban,13.8,1,SUV,7,17,No,4.0,No,Low,No
34,Male,30000.0,Urban,60.1,2,SUV,3,17,No,4.0,Yes,Medium,No
56,Male,106276.0,Rural,41.2,1,Sedan,0,3,Yes,4.0,No,Low,No
57,Female,143025.0,Urban,5.0,2,Sedan,9,8,No,3.0,Yes,Low,Yes
65,Female,70189.0,Urban,68.5,2,SUV,11,13,No,1.0,No,Low,No
29,Female,115447.0,Suburban,67.8,4,Sedan,1,8,No,3.0,Yes,Medium,No
61,Male,85833.0,Rural,62.8,2,Sedan,0,3,Yes,4.0,Yes,Low,No
59,Male,30000.0,Rural,36.5,1,SUV,1,2,Yes,2.0,Yes,Low,No
67,Male,115325.0,Rural,56.5,1,Sedan,1,2,Yes,5.0,No,Low,Yes
59,Male,78840.0,Suburban,5.0,1,SUV,0,7,Yes,1.0,No,Low,No
67,Female,84535.0,Suburban,67.7,1,Sedan,4,8,Yes,3.0,Yes,Low,No
42,Male,143524.0,Suburban,10.1,3,Sedan,0,9,Yes,5.0,Yes,Low,No
33,Female,81264.0,Rural,62.8,1,Sedan,0,0,Yes,5.0,Yes,Low,Yes
61,Female,100480.0,Suburban,81.9,2,SUV,4,5,Yes,2.0,Yes,Low,Yes
56,Female,160553.0,Urban,5.0,1,SUV,4,3,Yes,3.0,No,Low,No
44,Male,30000.0,Urban,77.2,2,SUV,7,8,No,3.0,Yes,Medium,No
38,Male,116212.0,Suburban,31.7,1,Sedan,1,4,Yes,4.0,Yes,Low,Yes
60,Male,57865.0,Urban,37.2,2,Hatchback,6,8,Yes,5.0,Yes,Low,Yes
39,Female,142385.0,Urban,25.9,1,SUV,10,8,Yes,1.0,Yes,Low,Yes
31,Female,70492.0,Urban,57.7,2,SUV,14,8,No,5.0,No,Low,No
68,Female,107091.0,Urban,41.6,2,Sedan,12,5,No,2.0,Yes,Medium,No
69,Female,130680.0,Suburban,49.7,4,SUV,3,8,Yes,4.0,Yes,Low,Yes
49,Male,76862.0,Suburban,50.4,1,SUV,6,1,Yes,1.0,Yes,Low,No
56,Male,105005.0,Rural,72.3,1,Sedan,2,2,Yes,1.0,Yes,Low,No
34,Female,115005.0,Rural,96.6,2,Sedan,1,0,No,1.0,No,High,No
56,Other,98809.0,Urban,33.0,3,Sedan,2,13,Yes,4.0,No,Low,No
37,Male,124192.0,Urban,26.9,1,SUV,4,12,Yes,3.0,No,Low,No
36,Female,92180.0,Urban,23.3,3,SUV,4,12,Yes,1.0,No,Low,No
50,Female,44559.0,Urban,24.2,1,Sedan,13,13,No,1.0,No,Low,No
46,Female,38250.0,Suburban,21.0,2,Sedan,3,2,No,2.0,Yes,Low,No
46,Male,33790.0,Suburban,46.5,1,Sedan,5,7,Yes,4.0,Yes,Low,No
38,Male,30853.0,Urban,40.849999999999994,2,SUV,8,11,Yes,1.0,Yes,Low,No
29,Female,113935.0,Suburban,30.2,3,Sedan,2,6,Yes,1.0,Yes,Low,No
44,Female,84287.0,Suburban,35.4,2,Sedan,5,6,Yes,1.0,Yes,Low,No
27,Male,105955.0,Urban,71.2,1,Sedan,5,8,No,3.0,Yes,Medium,No
31,Male,86137.0,Suburban,11.8,2,SUV,2,3,No,5.0,Yes,Low,Yes
34,Male,86418.0,Urban,18.6,1,Hatchback,8,7,No,4.0,No,Medium,No
52,Female,142796.0,Suburban,42.5,1,SUV,6,8,Yes,3.0,No,Low,No
60,Male,78168.0,Rural,57.7,3,Hatchback,0,0,Yes,2.0,Yes,Low,No
58,Male,41635.0,Urban,39.3,2,Sedan,14,12,No,4.0,Yes,Low,Yes
67,Female,83086.0,Rural,76.2,1,SUV,1,3,No,5.0,No,Medium,No
58,Female,102030.0,Urban,30.9,3,Sedan,3,9,No,4.0,Yes,Medium,No
54,Male,107852.0,Urban,69.6,1,Truck,3,17,Yes,2.0,No,Low,No
64,Male,63194.0,Suburban,32.0,1,Truck,5,3,Yes,3.0,Yes,Low,Yes
25,Male,88616.0,Urban,22.5,3,Sedan,11,9,No,5.0,Yes,Medium,No
66,Female,61337.0,Suburban,16.1,1,Hatchback,0,1,No,4.0,Yes,Medium,No
26,Female,88726.0,Urban,64.4,1,Hatchback,8,3,Yes,3.0,Yes,Low,Yes
42,Male,133964.0,Rural,77.2,2,Sedan,1,1,Yes,1.0,Yes,Low,No
32,Male,166791.0,Urban,5.0,1,Sedan,13,4,No,2.0,Yes,Low,No
68,Female,64488.0,Rural,91.4,2,Sedan,2,0,Yes,3.0,Yes,Medium,No
26,Male,74923.0,Suburban,5.0,1,Sedan,2,6,Yes,3.0,Yes,Low,Yes
48,Male,84205.0,Urban,31.3,2,Hatchback,5,17,Yes,5.0,Yes,Low,Yes
65,Male,57948.0,Suburban,11.2,2,SUV,2,8,Yes,2.0,Yes,Low,No
41,Other,44021.0,Urban,36.1,1,Sedan,8,11,No,5.0,Yes,Low,No
51,Male,110516.0,Urban,60.9,2,Truck,9,11,Yes,3.0,Yes,Low,Yes
62,Male,119658.0,Suburban,47.3,3,Sedan,5,3,No,5.0,Yes,Low,Yes
59,Female,86664.0,Urban,8.5,1,SUV,9,16,No,3.0,Yes,Low,Yes
28,Male,55313.0,Urban,42.6,3,Sedan,13,13,No,2.0,No,Low,No
38,Other,41432.0,Urban,29.2,1,Truck,9,4,No,3.0,Yes,Low,Yes
45,Male,99265.0,Urban,5.0,4,Sedan,14,4,No,3.0,Yes,Low,No
25,Male,69235.0,Rural,40.4,1,Sedan,2,3,Yes,5.0,Yes,Low,No
62,Female,50983.0,Suburban,32.1,3,SUV,1,7,No,3.0,No,Medium,No
54,Female,74056.0,Urban,29.5,3,Sedan,7,15,No,2.0,No,Low,No
50,Male,84758.0,Suburban,35.6,1,Sedan,6,7,Yes,4.0,Yes,Low,Yes
42,Male,132822.0,Suburban,59.8,1,SUV,7,7,Yes,5.0,No,Low,No
47,Female,154839.0,Urban,57.7,1,Sedan,7,7,No,3.0,Yes,Medium,No
68,Female,97077.0,Suburban,71.8,1,Sedan,0,1,Yes,1.0,Yes,Medium,No
64,Male,119928.0,Suburban,48.1,1,Sedan,5,3,No,5.0,No,Low,No
56,Other,98424.0,Urban,62.2,2,SUV,9,12,No,5.0,No,Low,Yes
60,Other,79150.0,Suburban,21.3,2,SUV,1,1,Yes,4.0,No,Low,No
68,Male,73311.0,Urban,76.0,1,Sedan,8,16,No,3.0,Yes,Medium,No
44,Male,55805.0,Urban,12.6,2,SUV,6,7,Yes,5.0,Yes,Low,Yes
32,Male,141034.0,Urban,33.5,1,Truck,3,16,Yes,5.0,No,Low,Yes
33,Male,32791.0,Suburban,24.9,1,Hatchback,2,1,No,5.0,Yes,Medium,No
36,Other,68598.0,Urban,49.7,2,Sedan,2,9,No,3.0,No,Low,No
51,Female,89340.0,Rural,37.25,2,Sedan,0,1,No,5.0,No,Medium,No
61,Male,73536.0,Rural,30.6,1,Sedan,2,0,Yes,1.0,Yes,Low,No
27,Female,84287.0,Rural,47.1,2,Truck,0,3,No,5.0,Yes,Medium,Yes
41,Male,105025.0,Suburban,28.0,1,SUV,3,7,Yes,5.0,No,Low,No
25,Male,119512.0,Suburban,27.3,2,SUV,5,7,Yes,5.0,Yes,Low,Yes
33,Male,132284.0,Urban,43.4,1,SUV,13,8,No,5.0,Yes,Low,Yes
40,Female,86077.0,Urban,27.5,2,Sedan,8,9,No,3.0,No,Low,No
26,Male,66522.0,Suburban,57.2,1,Truck,3,8,Yes,1.0,Yes,Low,No
26,Male,131444.0,Suburban,73.4,3,Sedan,3,5,No,3.0,No,Medium,No
67,Other,116365.0,Urban,59.5,1,Sedan,10,13,Yes,1.0,Yes,Low,No
53,Female,92776.0,Suburban,32.3,1,Sedan,6,4,Yes,4.0,Yes,Low,Yes
51,Female,82696.0,Urban,38.6,2,SUV,7,12,Yes,5.0,Yes,Low,Yes
65,Male,50509.0,Rural,5.0,1,Truck,1,2,No,1.0,No,Low,No
60,Male,128128.0,Suburban,62.8,2,Sedan,5,3,Yes,4.0,Yes,Low,No
46,Male,112352.0,Rural,32.0,3,Truck,0,0,Yes,4.0,Yes,Low,Yes
48,Female,74656.0,Urban,41.2,2,Sedan,6,14,No,1.0,No,Low,No
25,Male,43012.0,Rural,84.6,2,Sedan,1,0,Yes,3.0,Yes,Low,No
45,Male,63341.0,Urban,63.7,1,SUV,10,8,No,3.0,No,Low,No
46,Female,63869.0,Urban,34.3,3,SUV,8,11,Yes,1.0,No,Low,No
68,Female,30000.0,Rural,54.2,2,SUV,1,3,Yes,4.0,No,Low,No
62,Female,110160.0,Suburban,57.1,1,Sedan,1,8,Yes,4.0,Yes,Low,No
50,Male,85853.0,Suburban,23.6,1,SUV,2,5,Yes,3.0,No,Low,No
57,Male,30000.0,Urban,45.7,2,Sedan,6,11,Yes,3.0,Yes,Low,No
27,Female,30983.0,Suburban,5.0,2,SUV,2,8,Yes,2.0,Yes,Low,No
27,Female,30000.0,Rural,10.0,1,SUV,2,2,Yes,3.0,No,Low,No
66,Male,98477.0,Urban,53.3,4,Sedan,10,5,No,3.0,Yes,Medium,No
27,Male,114772.0,Suburban,47.8,1,SUV,0,5,Yes,4.0,Yes,Low,Yes
25,Female,60748.0,Rural,72.9,2,SUV,0,0,Yes,1.0,Yes,Low,No
51,Male,130693.0,Suburban,63.1,2,Sedan,4,4,No,3.0,No,Medium,No
51,Male,57369.0,Urban,63.5,1,Sedan,13,3,No,1.0,Yes,Low,No
31,Male,147931.0,Suburban,29.4,2,SUV,0,9,Yes,5.0,No,Low,No
68,Male,78569.0,Suburban,43.9,2,SUV,5,9,No,3.0,No,Medium,No
63,Female,30000.0,Suburban,71.0,2,Sedan,2,9,Yes,5.0,No,Low,No
50,Male,84758.0,Suburban,33.5,1,SUV,7,7,Yes,5.0,Yes,Low,Yes
55,Female,132225.0,Urban,25.8,2,SUV,12,5,No,2.0,No,Medium,No
45,Female,84287.0,Urban,22.4,2,SUV,5,7,No,2.0,Yes,Low,No
45,Male,116173.0,Urban,41.7,1,Sedan,11,6,Yes,2.0,Yes,Low,Yes
45,Female,75499.0,Suburban,34.3,2,Hatchback,6,5,No,1.0,Yes,Medium,No
34,Male,30000.0,Suburban,53.7,3,SUV,3,9,Yes,2.0,Yes,Low,No
32,Female,127707.0,Urban,43.8,2,SUV,5,9,Yes,5.0,Yes,Low,Yes
27,Male,76289.0,Urban,46.6,1,Truck,4,12,No,5.0,Yes,Medium,No
64,Female,51954.0,Urban,31.3,2,SUV,9,5,No,2.0,No,Medium,No
61,Male,52956.0,Urban,56.1,2,SUV,12,3,No,2.0,Yes,High,No
63,Male,138567.0,Suburban,65.3,2,Sedan,2,8,Yes,4.0,No,Low,No
42,Male,85159.0,Suburban,74.2,2,SUV,5,1,No,3.0,Yes,Medium,No
26,Female,41411.0,Urban,40.1,1,SUV,12,12,No,4.0,Yes,Low,No
30,Male,83810.0,Suburban,45.8,1,SUV,2,5,Yes,1.0,No,Low,No
32,Male,57995.0,Urban,60.4,2,Hatchback,2,6,Yes,2.0,Yes,Low,No
43,Male,30000.0,Suburban,32.7,2,SUV,4,8,Yes,4.0,Yes,Low,No
34,Male,111775.0,Suburban,55.7,4,Sedan,1,3,Yes,5.0,No,Low,No
54,Female,78800.0,Urban,40.5,2,Sedan,10,11,No,1.0,No,Medium,No
30,Female,54469.0,Rural,90.4,1,Sedan,2,1,No,4.0,Yes,High,No
52,Male,90977.0,Suburban,36.6,1,Truck,0,3,Yes,3.0,Yes,Low,No
61,Female,48171.0,Suburban,50.6,3,Sedan,3,6,Yes,2.0,No,Low,No
52,Female,99767.0,Urban,60.8,2,Hatchback,4,10,No,5.0,Yes,Low,Yes
67,Female,83859.0,Urban,9.9,1,SUV,6,19,No,3.0,Yes,Low,No
39,Female,104216.0,Suburban,25.7,2,Sedan,7,3,Yes,3.0,Yes,Low,No
46,Male,61996.0,Rural,5.0,1,SUV,2,1,Yes,1.0,Yes,Low,No
40,Male,67817.0,Suburban,32.9,2,Sedan,3,8,Yes,4.0,No,Low,No
58,Male,57993.0,Urban,5.0,3,Hatchback,14,4,No,1.0,Yes,Low,No
66,Male,73225.0,Urban,21.0,2,Truck,9,9,Yes,3.0,No,Low,No
35,Female,88155.0,Suburban,55.2,2,Sedan,5,9,Yes,5.0,No,Low,No
57,Female,133026.0,Suburban,27.7,1,SUV,7,5,Yes,5.0,Yes,Low,Yes
50,Female,54065.0,Suburban,53.1,3,Sedan,0,6,Yes,4.0,No,Low,No
53,Female,80728.0,Rural,31.8,1,Hatchback,2,3,Yes,3.0,No,Low,No
34,Male,90469.0,Suburban,47.2,2,Hatchback,2,3,No,4.0,Yes,Medium,Yes
59,Male,74075.0,Urban,5.0,3,SUV,6,14,No,5.0,Yes,Low,No
62,Female,63813.0,Suburban,8.1,2,SUV,0,6,No,2.0,No,Medium,No
32,Male,104581.0,Urban,17.3,1,Hatchback,9,4,No,1.0,Yes,Medium,No
41,Male,77420.0,Suburban,33.6,2,Sedan,5,4,Yes,5.0,No,Low,No
50,Female,51824.0,Suburban,19.1,1,SUV,0,3,Yes,4.0,Yes,Low,No
43,Other,58311.0,Suburban,24.9,3,Sedan,3,6,Yes,5.0,Yes,Low,Yes
42,Male,69572.0,Urban,78.0,1,Hatchback,3,19,No,3.0,Yes,Low,No
33,Female,81515.0,Suburban,52.7,2,SUV,6,9,Yes,5.0,Yes,Low,No
65,Male,92175.0,Suburban,25.6,1,Sedan,6,6,Yes,3.0,No,Low,No
32,Female,79532.0,Urban,41.9,2,Hatchback,11,6,Yes,1.0,No,Low,No
25,Male,119596.0,Suburban,5.0,1,Sedan,1,2,Yes,4.0,No,Low,No
50,Female,66415.0,Suburban,46.5,1,Sedan,6,5,Yes,2.0,No,Low,No
48,Female,92789.0,Urban,50.7,3,Sedan,10,4,Yes,3.0,No,Low,No
49,Female,63386.0,Urban,59.1,1,Sedan,9,11,No,5.0,Yes,Low,No
43,Male,95263.0,Suburban,38.1,2,SUV,6,9,Yes,2.0,Yes,Low,No
44,Male,57360.0,Suburban,5.0,2,Hatchback,0,7,Yes,5.0,No,Low,No
28,Male,136888.0,Urban,49.4,2,SUV,9,10,No,5.0,Yes,Medium,Yes
32,Female,86491.0,Urban,18.4,1,Sedan,7,6,No,2.0,Yes,Low,No
42,Female,48279.0,Rural,28.3,1,SUV,0,2,Yes,1.0,No,Low,No
67,Male,106142.0,Rural,66.3,1,Hatchback,2,0,Yes,4.0,Yes,Low,Yes
55,Male,126651.0,Suburban,12.4,2,Hatchback,3,5,Yes,1.0,Yes,Low,No
50,Other,108524.0,Rural,105.2,1,Sedan,0,1,Yes,5.0,Yes,Low,Yes
56,Female,145814.0,Urban,5.0,1,Sedan,7,12,No,5.0,Yes,Low,No
33,Male,41430.0,Urban,5.0,1,Sedan,2,10,Yes,3.0,No,Low,No
41,Male,68649.0,Urban,59.4,2,SUV,4,17,No,1.0,Yes,Low,No
39,Male,38604.0,Rural,39.9,2,SUV,2,1,Yes,5.0,No,Low,No
48,Female,91454.0,Urban,5.0,1,Sedan,10,12,Yes,1.0,Yes,Low,No
61,Male,35654.0,Urban,84.6,2,Sedan,3,9,Yes,5.0,No,Low,No
35,Male,78851.0,Urban,66.7,2,Sedan,5,13,No,3.0,Yes,Low,No
31,Female,53193.0,Urban,59.5,2,SUV,13,17,Yes,5.0,No,Low,No
44,Male,99969.0,Urban,10.9,2,SUV,3,4,No,2.0,No,Medium,No
50,Female,103158.0,Rural,22.5,2,Sedan,0,3,Yes,4.0,No,Low,No
39,Female,64384.0,Suburban,46.0,4,Sedan,1,7,Yes,3.0,Yes,Low,No
26,Female,73009.0,Urban,51.0,1,Hatchback,2,7,No,3.0,Yes,High,No
39,Female,111941.0,Urban,43.8,1,SUV,10,15,Yes,3.0,Yes,Low,No
64,Male,88778.0,Suburban,55.1,2,Sedan,2,7,Yes,4.0,No,Low,No
61,Male,73452.0,Suburban,25.1,3,Hatchback,4,2,Yes,4.0,Yes,Low,No
41,Male,87561.0,Urban,5.0,1,Sedan,5,9,Yes,5.0,Yes,Low,Yes
58,Female,143670.0,Urban,42.8,2,Sedan,9,18,No,3.0,Yes,Low,No
27,Male,99619.0,Suburban,48.2,2,SUV,5,8,Yes,3.0,Yes,Low,No
42,Male,103550.0,Suburban,47.1,2,Sedan,6,6,Yes,3.0,Yes,Low,No
48,Male,79348.0,Urban,29.7,2,SUV,10,11,Yes,1.0,No,Low,No
60,Female,49986.0,Rural,19.5,2,SUV,1,1,Yes,3.0,Yes,Low,No
42,Female,35294.0,Urban,40.2,1,SUV,2,17,Yes,3.0,Yes,Low,No
50,Male,87365.0,Suburban,31.1,2,SUV,1,8,Yes,5.0,No,Low,No
43,Female,108989.0,Rural,50.1,3,Truck,1,0,Yes,1.0,No,Low,No
30,Male,144795.0,Urban,5.0,1,SUV,14,8,Yes,1.0,Yes,Low,No
46,Male,49390.0,Suburban,12.5,1,SUV,2,4,Yes,4.0,Yes,Low,No
52,Male,113116.0,Rural,5.0,2,Sedan,2,0,Yes,5.0,Yes,Low,Yes
45,Male,73151.0,Rural,92.1,2,Sedan,2,2,Yes,4.0,No,Low,No
55,Female,30000.0,Urban,5.0,1,SUV,6,9,No,1.0,Yes,Low,No
45,Male,96259.0,Urban,44.0,1,SUV,14,15,Yes,1.0,Yes,Low,No
28,Male,102946.0,Rural,44.7,1,Sedan,2,2,Yes,1.0,Yes,Low,No
66,Female,58937.0,Urban,14.0,2,SUV,10,16,Yes,1.0,Yes,Low,No
26,Other,89280.0,Suburban,53.1,2,Sedan,1,4,Yes,4.0,Yes,Low,No
67,Male,154369.0,Suburban,58.5,1,SUV,4,7,Yes,2.0,Yes,Low,No
64,Female,92319.0,Urban,11.1,1,Sedan,3,17,No,1.0,Yes,Low,No
40,Male,138132.0,Urban,89.6,2,Hatchback,13,15,Yes,3.0,Yes,Low,Yes
58,Female,58127.0,Urban,40.8,1,SUV,10,15,Yes,2.0,Yes,Low,No
31,Female,57546.0,Urban,53.9,2,SUV,6,17,No,3.0,Yes,Low,No
29,Female,30000.0,Urban,42.8,1,Sedan,11,7,No,3.0,No,Low,No
35,Other,45031.0,Urban,37.9,1,SUV,9,3,No,1.0,No,Low,No
32,Male,101119.0,Suburban,5.0,2,Truck,0,9,Yes,4.0,No,Low,No
65,Male,61670.0,Urban,65.5,3,SUV,13,7,No,1.0,Yes,Low,No
52,Male,79415.0,Suburban,28.5,2,Truck,3,4,Yes,4.0,Yes,Low,No
31,Male,30863.0,Rural,38.7,2,Sedan,1,0,Yes,1.0,No,Low,No
49,Male,78348.0,Urban,26.7,1,Sedan,7,13,No,5.0,Yes,Low,Yes
38,Female,79245.0,Rural,73.7,1,SUV,0,0,Yes,2.0,No,Low,No
40,Male,79670.0,Urban,54.0,2,Sedan,7,10,No,1.0,Yes,Medium,No
59,Female,39396.0,Suburban,6.9,1,SUV,2,4,Yes,5.0,Yes,Low,No
40,Female,82945.0,Urban,65.8,1,SUV,13,8,No,2.0,Yes,Low,No
28,Female,119054.0,Suburban,19.7,1,Hatchback,5,2,No,1.0,Yes,Medium,No
43,Male,84758.0,Urban,32.8,1,Sedan,3,12,No,4.0,Yes,Low,No
59,Female,114057.0,Urban,22.5,1,Sedan,9,13,No,5.0,Yes,Low,Yes
57,Male,80222.0,Urban,79.7,1,SUV,8,11,No,3.0,Yes,Low,No
46,Male,85469.0,Urban,20.8,2,Sedan,13,19,No,4.0,No,Low,No
42,Female,92830.0,Urban,9.0,1,SUV,7,9,No,5.0,No,Medium,No
68,Female,69432.0,Rural,74.0,1,Sedan,2,2,Yes,3.0,Yes,Low,No
40,Female,92369.0,Suburban,32.2,2,Hatchback,2,2,Yes,1.0,No,Low,No
35,Male,134829.0,Urban,60.8,3,Sedan,2,12,Yes,4.0,No,Low,No
48,Female,30000.0,Urban,68.1,2,Truck,10,4,No,5.0,Yes,Low,No
67,Other,81622.0,Urban,5.0,1,Sedan,4,11,Yes,5.0,Yes,Low,Yes
68,Female,60520.0,Urban,67.9,1,Truck,13,17,No,2.0,Yes,Low,No
32,Female,102042.0,Suburban,52.2,1,SUV,2,7,Yes,1.0,No,Low,No
44,Female,133085.0,Suburban,93.0,2,Sedan,4,1,No,5.0,Yes,High,Yes
34,Other,84758.0,Urban,85.9,1,SUV,13,4,Yes,3.0,No,Low,Yes
27,Male,124186.0,Urban,70.3,1,SUV,5,9,No,3.0,Yes,Medium,No
69,Male,134580.0,Urban,34.6,2,SUV,11,19,No,2.0,No,Medium,No
41,Female,65478.0,Urban,87.6,3,SUV,5,7,No,1.0,No,Medium,No
58,Male,89577.0,Urban,70.6,1,Sedan,3,5,No,2.0,No,Low,No
57,Female,30000.0,Urban,32.7,2,SUV,11,19,No,3.0,No,Low,No
57,Male,44513.0,Suburban,53.6,3,SUV,5,9,No,4.0,No,Medium,No
47,Male,52167.0,Urban,10.1,4,Sedan,10,6,No,5.0,No,Medium,No
66,Male,96704.0,Urban,44.6,1,Sedan,3,18,No,2.0,Yes,Low,No
27,Female,88489.0,Suburban,5.0,1,Truck,5,2,No,2.0,Yes,Medium,No
40,Male,30000.0,Urban,48.2,2,Truck,6,16,No,4.0,Yes,Low,No
43,Male,81181.0,Urban,48.9,2,Sedan,5,18,No,3.0,No,Low,No
55,Male,121819.0,Urban,12.7,3,Truck,10,7,No,1.0,No,Medium,No
53,Male,30000.0,Rural,71.6,2,SUV,1,1,Yes,1.0,Yes,Low,No
50,Female,139364.0,Suburban,39.6,1,SUV,5,9,Yes,5.0,No,Low,No
25,Female,54743.0,Suburban,5.0,2,SUV,6,5,Yes,2.0,Yes,Low,No
45,Female,112458.0,Urban,46.9,1,SUV,12,11,Yes,2.0,Yes,Low,No
65,Male,30216.0,Urban,38.8,2,Truck,10,12,No,3.0,No,Low,No
54,Male,30000.0,Rural,50.5,1,Sedan,2,2,Yes,1.0,Yes,Low,No
47,Male,59602.0,Suburban,68.4,1,SUV,0,2,No,5.0,Yes,Medium,No
54,Male,66417.0,Suburban,28.7,2,Sedan,4,7,Yes,1.0,No,Low,No
55,Male,113525.0,Urban,29.5,1,Sedan,3,14,No,5.0,No,Medium,No
46,Male,62633.0,Rural,106.0,2,SUV,0,0,Yes,5.0,No,Low,No
52,Female,119120.0,Urban,15.1,2,SUV,3,4,No,1.0,No,Low,No
66,Female,35867.0,Rural,28.7,1,Truck,2,1,Yes,3.0,No,Low,No
26,Male,77431.0,Rural,50.6,3,Hatchback,0,3,Yes,1.0,Yes,Low,No
59,Male,100074.0,Urban,58.4,1,SUV,14,8,Yes,1.0,No,Low,No
34,Female,30000.0,Urban,5.0,3,Sedan,10,11,Yes,1.0,Yes,Low,No
66,Female,112054.0,Suburban,37.4,1,Sedan,1,1,Yes,2.0,Yes,Low,No
55,Male,36523.0,Urban,37.1,1,Hatchback,11,15,Yes,5.0,No,Low,No
68,Female,91213.0,Urban,39.9,1,Sedan,14,9,Yes,5.0,Yes,Low,Yes
60,Male,84681.0,Urban,9.8,4,SUV,5,15,Yes,2.0,No,Low,No
66,Male,109091.0,Urban,60.9,1,Hatchback,13,4,No,2.0,Yes,Low,Yes
43,Male,78357.0,Urban,5.0,2,Sedan,3,12,Yes,3.0,Yes,Low,No
29,Female,57728.0,Urban,21.2,2,Sedan,14,6,No,1.0,No,Low,No
26,Female,109717.0,Urban,8.0,1,Sedan,5,14,Yes,1.0,Yes,Low,No
65,Female,94999.0,Urban,35.7,3,SUV,3,12,Yes,3.0,Yes,Low,No
34,Male,48752.0,Urban,5.0,4,SUV,3,5,No,4.0,Yes,Medium,No
40,Female,84287.0,Rural,34.7,2,Sedan,2,2,Yes,1.0,No,Low,No
44,Female,105426.0,Urban,14.8,3,SUV,10,11,No,5.0,No,Low,No
48,Male,38329.0,Rural,20.9,2,Sedan,1,0,Yes,1.0,No,Low,No
28,Female,84595.0,Suburban,18.1,1,Sedan,5,8,Yes,3.0,No,Low,No
69,Female,71635.0,Urban,54.4,4,Sedan,4,11,Yes,4.0,Yes,Low,Yes
37,Male,107750.0,Urban,58.7,2,Sedan,4,19,Yes,5.0,Yes,Low,Yes
52,Female,30000.0,Urban,19.9,2,Sedan,2,6,Yes,4.0,Yes,Low,No
58,Female,113362.0,Urban,56.5,2,Sedan,14,15,No,3.0,No,Low,No
39,Male,57397.0,Urban,51.6,3,SUV,2,15,Yes,2.0,No,Low,No
31,Male,88511.0,Urban,90.4,3,SUV,8,15,No,2.0,Yes,Low,No
38,Female,31599.0,Rural,5.0,4,Hatchback,2,2,Yes,4.0,No,Low,No
31,Female,119604.0,Urban,54.4,3,Hatchback,10,7,Yes,1.0,No,Low,No
63,Female,115355.0,Urban,30.3,3,Sedan,4,3,No,5.0,No,Medium,No
44,Male,149892.0,Suburban,13.6,2,SUV,5,4,Yes,4.0,Yes,Low,Yes
67,Male,39955.0,Suburban,5.0,1,Sedan,4,7,Yes,3.0,No,Low,No
45,Male,107310.0,Suburban,12.0,1,SUV,0,5,No,1.0,Yes,Medium,No
39,Male,44875.0,Urban,20.7,1,Hatchback,4,15,No,4.0,Yes,Low,No
46,Male,126390.0,Urban,59.7,2,Sedan,3,11,Yes,1.0,No,Low,No
50,Other,30041.0,Suburban,7.4,2,Hatchback,7,7,Yes,1.0,Yes,Low,No
47,Female,85473.0,Urban,43.1,4,Truck,6,14,No,2.0,No,Low,No
49,Female,122564.0,Urban,61.4,1,Sedan,14,5,No,5.0,Yes,Low,Yes
48,Female,30000.0,Urban,33.9,1,Hatchback,10,14,Yes,1.0,Yes,Low,No
43,Female,81323.0,Suburban,57.5,2,Sedan,2,8,Yes,4.0,No,Low,No
34,Female,86106.0,Urban,27.3,1,Hatchback,12,19,Yes,1.0,Yes,Low,No
41,Female,67141.0,Suburban,42.0,3,Hatchback,5,2,Yes,4.0,Yes,Low,No
67,Male,96642.0,Rural,82.5,2,Sedan,1,1,Yes,4.0,Yes,Low,No
27,Female,111765.0,Urban,5.0,1,Sedan,11,3,Yes,3.0,No,Low,No
48,Male,118421.0,Suburban,73.7,2,Truck,0,4,No,2.0,Yes,High,No
